id,diet_type,b1_approach,b2_wag,b3_jump,b4_lick_lips,b5_salivate,b6_bark,b7_eat_fast,b8_sniff,b9_stay_bowl,b10_guard,health_opinion,vet_visits,medication,disease_allergy,disease_behaviour,disease_weight,disease_dental,disease_gi,disease_skin,species,age,sex_neuter,breed_size,activity,diet
587958-587949-66210867,Vegan (consuming no animal products),4.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66211087,Vegan (consuming no animal products),5.0,3.0,1.0,5.0,5.0,1.0,5.0,3.0,4.0,1.0,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66211187,Vegan (consuming no animal products),2.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66216187,Meat-based – raw,5.0,5.0,2.0,5.0,2.0,2.0,4.0,3.0,4.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Giant (> 40.9 kg or > 90 lb),> 3 hrs,Raw
587958-587949-66223489,Meat-based – conventional,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-66239548,Vegan (consuming no animal products),3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-66244318,Meat-based – conventional,4.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-66259478,Meat-based – raw,5.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Male, sexually intact",Giant (> 40.9 kg or > 90 lb),1 – 3 hrs,Raw
587958-587949-66271939,Meat-based – raw,4.0,4.0,1.0,4.0,5.0,1.0,1.0,4.0,3.0,1.0,Generally healthy with minor or infrequent problems,>3,No,0.0,0.0,0.0,0.0,0.0,1.0,Dog,7,"Male, sexually intact",Giant (> 40.9 kg or > 90 lb),30 – 60 mins,Raw
587958-587949-66302025,Meat-based – raw,5.0,4.0,3.0,4.0,4.0,1.0,5.0,2.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, sexually intact",Giant (> 40.9 kg or > 90 lb),1 – 3 hrs,Raw
587958-587949-66312409,Meat-based – raw,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-66313936,Meat-based – conventional,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-66315595,Meat-based – raw,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,Significant or frequent problems,3,Yes,0.0,0.0,0.0,1.0,1.0,0.0,Dog,12,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-66326233,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,1.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-66336513,Meat-based – conventional,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-66388778,Meat-based – raw,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-66426076,Meat-based – conventional,5.0,5.0,2.0,4.0,2.0,2.0,5.0,1.0,3.0,3.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-66435198,Vegan (consuming no animal products),4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66435542,Meat-based – conventional,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-66435327,Meat-based – conventional,3.0,3.0,1.0,4.0,5.0,1.0,4.0,3.0,1.0,1.0,Generally healthy with minor or infrequent problems,2,No,1.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, sexually intact",Giant (> 40.9 kg or > 90 lb),1 – 3 hrs,Conventional
587958-587949-66435513,Vegan (consuming no animal products),4.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-66435886,Vegan (consuming no animal products),2.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Giant (> 40.9 kg or > 90 lb),> 3 hrs,Vegan
587958-587949-66435616,Vegan (consuming no animal products),5.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-66435973,Vegan (consuming no animal products),4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,11,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66435763,Vegan (consuming no animal products),5.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Vegan
587958-587949-66436293,Vegan (consuming no animal products),5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-66436615,Vegan (consuming no animal products),5.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,5.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Vegan
587958-587949-66436506,Vegan (consuming no animal products),5.0,4.0,1.0,3.0,3.0,1.0,4.0,5.0,4.0,2.0,Significant or frequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Vegan
587958-587949-66437511,Vegan (consuming no animal products),3.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,Significant or frequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66438984,Vegan (consuming no animal products),5.0,5.0,1.0,4.0,4.0,1.0,1.0,5.0,3.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Vegan
587958-587949-66439217,Vegan (consuming no animal products),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Unsure,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66439487,Vegan (consuming no animal products),5.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,1.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Giant (> 40.9 kg or > 90 lb),30 – 60 mins,Vegan
587958-587949-66439747,Vegan (consuming no animal products),5.0,5.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66439088,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Vegan
587958-587949-66440788,Vegan (consuming no animal products),5.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Vegan
587958-587949-66441311,Vegan (consuming no animal products),4.0,5.0,1.0,3.0,3.0,,,5.0,2.0,5.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66441547,Vegan (consuming no animal products),5.0,5.0,5.0,3.0,3.0,4.0,3.0,,,,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),> 3 hrs,Vegan
587958-587949-66439885,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-66444013,Vegan (consuming no animal products),5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66444015,Meat-based – raw,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-66445685,Vegan (consuming no animal products),3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Vegan
587958-587949-66447676,Vegan (consuming no animal products),5.0,3.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,1.0,0.0,0.0,Dog,15,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-66457846,Vegan (consuming no animal products),4.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66465635,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,Healthy,3,No,0.0,0.0,1.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-66473570,Meat-based – conventional,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-66474453,Vegan (consuming no animal products),2.0,4.0,1.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66477040,Meat-based – conventional,4.0,5.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,9,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-66506508,Vegan (consuming no animal products),5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,Healthy,>3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-66527728,Vegan (consuming no animal products),3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66577672,Vegan (consuming no animal products),2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66606004,Vegan (consuming no animal products),3.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66607192,Vegan (consuming no animal products),4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66639779,Meat-based – conventional,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,Healthy,2,No,0.0,1.0,0.0,0.0,0.0,0.0,Dog,1,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-66640978,Meat-based – raw,4.0,4.0,2.0,,2.0,2.0,4.0,4.0,2.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Raw
587958-587949-66693323,Vegan (consuming no animal products),5.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,Healthy,0,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),Unsure,Vegan
587958-587949-66733268,Vegan (consuming no animal products),4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-66741961,Meat-based – conventional,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,Significant or frequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-66760121,Vegan (consuming no animal products),5.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,11,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-66777824,Meat-based – raw,5.0,5.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,Unsure,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Raw
587958-587949-66778983,Meat-based – raw,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,1.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-66858862,Meat-based – conventional,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-66879537,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Vegan
587958-587949-66879611,Vegan (consuming no animal products),2.0,4.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,3.0,Significant or frequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,3,"Male, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-66879761,Meat-based – conventional,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,11,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-66880098,Vegan (consuming no animal products),5.0,2.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Vegan
587958-587949-66881238,Vegan (consuming no animal products),5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-66884633,Vegan (consuming no animal products),5.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,3.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,8,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),Unsure,Vegan
587958-587949-66885174,Vegan (consuming no animal products),1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-66879759,Vegan (consuming no animal products),2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66886407,Vegan (consuming no animal products),3.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),Unsure,Vegan
587958-587949-66885806,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Vegan
587958-587949-66886712,Vegan (consuming no animal products),5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,Healthy,2,Yes,0.0,0.0,1.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66887269,Vegan (consuming no animal products),5.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Vegan
587958-587949-66888948,Meat-based – conventional,5.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-66890608,Vegan (consuming no animal products),5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,1.0,1.0,Dog,4,"Female, spayed",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Vegan
587958-587949-66891372,Vegan (consuming no animal products),2.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,3.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,15,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-66926827,Vegan (consuming no animal products),3.0,3.0,1.0,3.0,,1.0,1.0,4.0,3.0,3.0,Healthy,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-66926127,Vegan (consuming no animal products),4.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,Unsure,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),Unsure,Vegan
587958-587949-66935612,Meat-based – conventional,5.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,Significant or frequent problems,>3,Yes,0.0,0.0,1.0,0.0,0.0,0.0,Dog,11,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Conventional
587958-587949-66962897,Meat-based – conventional,3.0,,1.0,,,2.0,2.0,2.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Conventional
587958-587949-66996504,Vegan (consuming no animal products),5.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,Generally healthy with minor or infrequent problems,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Vegan
587958-587949-66997585,Vegan (consuming no animal products),5.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,4.0,2.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,12,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-67036128,Vegan (consuming no animal products),1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, sexually intact",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Vegan
587958-587949-67050550,Vegan (consuming no animal products),3.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-67056758,Vegan (consuming no animal products),5.0,5.0,3.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-67060622,Vegan (consuming no animal products),5.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-67097909,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-67131488,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Raw
587958-587949-67142361,Meat-based – conventional,5.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,12,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-67268600,Meat-based – conventional,5.0,4.0,3.0,,4.0,5.0,5.0,1.0,4.0,5.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-67282400,Vegan (consuming no animal products),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Vegan
587958-587949-67285649,Vegan (consuming no animal products),5.0,5.0,2.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
